
---------------------------------------------------------------[Token Information]---------------------------------------------------------------

Token Name: BlockGames (BLOCK)
Website: https://www.blockgames.com
Twitter: https://twitter.com/getblockgames
Whitepaper: https://block-games.gitbook.io/whitepaper

---------------------------------------------------------------[Token Price Data]---------------------------------------------------------------

+----------------------+---------------------+-------------------+
|        Price         |         Date        | Price Abnormality |
+----------------------+---------------------+-------------------+
| 0.11840476140561267  | 2024-05-03 23:00:00 |         []        |
| 0.124662020152566875 | 2024-05-02 23:00:00 |         []        |
| 0.11608611148351981  | 2024-05-01 23:00:00 |         []        |
| 0.11442014929757165  | 2024-04-30 23:00:00 |         []        |
| 0.12321906119988878  | 2024-04-29 23:00:00 |         []        |
| 0.11633784887048196  | 2024-04-28 23:00:00 |         []        |
|  0.1202771446333308  | 2024-04-27 23:00:00 |         []        |
| 0.10504870468873143  | 2024-04-26 23:00:00 |         []        |
| 0.12082920800694047  | 2024-04-25 23:00:00 |         []        |
| 0.13761994675287513  | 2024-04-24 23:00:00 |         []        |
| 0.140527533985161575 | 2024-04-23 23:00:00 |         []        |
| 0.16075304943941573  | 2024-04-22 23:00:00 |         []        |
| 0.14053056272665286  | 2024-04-21 23:00:00 |         []        |
| 0.14241948531397428  | 2024-04-20 23:00:00 |         []        |
| 0.15842227617076595  | 2024-04-19 23:00:00 |         []        |
|  0.1826758712252739  | 2024-04-18 23:00:00 |         []        |
| 0.162487499549832625 | 2024-04-17 23:00:00 |         []        |
| 0.15584950601431072  | 2024-04-16 23:00:00 |         []        |
| 0.18306671229325522  | 2024-04-15 23:00:00 |         []        |
| 0.17975314316837476  | 2024-04-14 23:00:00 |         []        |
|  0.1938799580300235  | 2024-04-13 23:00:00 |         []        |
|  0.228851764553097   | 2024-04-12 23:00:00 |         []        |
| 0.31844099538631043  | 2024-04-11 23:00:00 |         []        |
+----------------------+---------------------+-------------------+


---------------------------------------------------------------[Token Holder Data)]---------------------------------------------------------------

+------+--------------------------------------------+----------------------+------------------------+
| Rank |               Holder Address               |       Quantity       |       Proportion       |
| 991  | 0x9cd2ee475b79bfe2294101c7a77503a58e82189a |       1213.443       | 0.000121344300000000%  |
| 992  | 0xbf46addea26cd4bc68063488fe6bcf5823722847 |       1213.443       | 0.000121344300000000%  |
| 993  | 0xe5499a32bbfedd563f87c6fcb05d5eb0333ac996 |       1213.443       | 0.000121344300000000%  |
| 994  | 0x5221d7d15d2bc5cb7cd80858cfaea4849850818a |       1213.443       | 0.000121344300000000%  |
| 995  | 0xc3e2fca92fb40f53a4a92994cb9cba6e33ee0148 |       1213.443       | 0.000121344300000000%  |
| 996  | 0xb786839977e387e45559e792a7fe2bf644e66dd9 |       1213.443       | 0.000121344300000000%  |
| 997  | 0x362e77e4cedd478fd79915ee4900827e99581387 |       1213.443       | 0.000121344300000000%  |
| 998  | 0x73fd29d642ae0b6bbd5f081dba22121e9a0c6ca6 |       1213.443       | 0.000121344300000000%  |
| 999  | 0x26013b787aac632a92483f669e2de85103ad2536 |       1213.443       | 0.000121344300000000%  |
| 1000 | 0xc40aa9103b7fc9882af5ec33798a51bcbc89d834 |       1213.443       | 0.000121344300000000%  |
| 1001 | 0xa71dc9d9942166840edc94d9802e2fc83280383d |       1213.443       | 0.000121344300000000%  |
| 1002 | 0x815ef3af51db2cec3e028dc5816fd19c3e8a4375 |       1213.443       | 0.000121344300000000%  |
| 1003 | 0xa9f9c0eac673e215e7f18b38531b24c6b8edf861 |       1213.443       | 0.000121344300000000%  |
| 1004 | 0xab4b51eccf0089bdc00b990f6b7e952c68426a72 |         1213         | 0.000121300000000000%  |
| 1005 | 0x9a27d2483c5abecce97b4213d2e2032b9b534ac9 |         1209         | 0.000120900000000000%  |
| 1006 | 0xf9d6cc2c423ffa7b6a6a1b6eaee60f8e48ce441d |       1200.105       | 0.000120010500000000%  |
| 1007 | 0x2d72f160abb30bd0f98c6362673fb09f14a92c0f |       1200.105       | 0.000120010500000000%  |
| 1008 | 0x5e9911b044f6f76aad2bcf30e43a5f3b083774d6 |       1200.105       | 0.000120010500000000%  |
| 1009 | 0xad808cc86af51e0f3d95d92f1b53e29ddfe42198 |       1200.105       | 0.000120010500000000%  |
| 1010 | 0xbe5a3a89e368d33c4a5184558ab436185b9bb3e8 |         1198         | 0.000119800000000000%  |
| 1011 | 0xc03e9aba265ba976ec3d500987c4a88c3c93a326 |  1195.245561287884   | 0.000119524556128788%  |
| 1012 | 0x2dcda1defdf3c64285a6b35dfe5cd4198fc6259e |       1194.375       | 0.000119437500000000%  |
| 1013 | 0xf474edca6cd8fc919d9c1563b14b026e39fbcc5c |         1188         | 0.000118800000000000%  |
| 1014 | 0xe5f1f2dadffe4bd11976cc924ff559fe1d8963db |         1158         | 0.000115800000000000%  |
| 1015 | 0x8091651d8562e720c588639f858457aeb454f613 |       1137.175       | 0.000113717500000000%  |
| 1016 | 0xd7a2a5348038d0485a40d283e754760257ca62c8 |      1128.7485       | 0.000112874850000000%  |
| 1017 | 0x493c2fbffc903a9933b127a8ca22b58de186c8d0 |  1125.0000364441935  | 0.000112500003644419%  |
| 1018 | 0xb12aca5eb01c9774e1aa61a8f063fe93ec21e997 |  1125.0000364441935  | 0.000112500003644419%  |
| 1019 | 0x3a8c9aee3bd931b12908985243b7e46599c4f83b |  1125.0000364441935  | 0.000112500003644419%  |
| 1020 | 0x004f6d3cf7da0cbc6500167d1b2aec11a4d3570a |  1125.0000364441935  | 0.000112500003644419%  |
| 1021 | 0xbdf54a33b942fbe8e770bcdcbbac18fa22e0e76f |  1125.0000364441935  | 0.000112500003644419%  |
| 1022 | 0xff34397b8b2c7f395900b4288de2e7d87b466b0f |         1125         | 0.000112500000000000%  |
| 1023 | 0xb78c7eac7156718bd973954bba708478537f156b |         1125         | 0.000112500000000000%  |
| 1024 | 0x49c5ee6d148b9842f7c2c7b5835643c15307014f |         1125         | 0.000112500000000000%  |
| 1025 | 0x88b6415984838f0741e7b9f895cb4a1887cc6b74 |         1125         | 0.000112500000000000%  |
| 1026 | 0x1a1f898d0206c253a0a36c15af912394f2f0de72 |         1125         | 0.000112500000000000%  |
| 1027 | 0xe9dd21536e8ab9af4353286c248ab0dadb64d9b9 |         1125         | 0.000112500000000000%  |
| 1028 | 0x5966a41fd8588ae21fd0a01db36d1ba8c07d1ea5 |         1125         | 0.000112500000000000%  |
| 1029 | 0x6e0eba5b16562f84884c45fa5888050acb7484e2 |         1125         | 0.000112500000000000%  |
| 1030 | 0x4c63ccb1f5995e66141e740d721d1ca5d385e0af |         1125         | 0.000112500000000000%  |
| 1031 | 0x983b50049fcbd0acea61d20c6a4ffd12f8ddb4cd |         1123         | 0.000112300000000000%  |
| 1032 | 0xc72c18f7cc3d0969be449e85d7db25b6e225bb7e |      1119.51136      | 0.000111951136000000%  |
| 1033 | 0xcd6dda40651abf14560c5f3699a09dd1843fbd3d |       1118.396       | 0.000111839600000000%  |
| 1034 | 0x0938fda6dc5c25bc55c92489f0b2565a2a96c07d |         1116         | 0.000111600000000000%  |
| 1035 | 0x638280cc69d95ae18143fb5f86cea366b2cbecd6 |       1115.745       | 0.000111574500000000%  |
| 1036 | 0x3e2fe787feea89702ad548730d78997838376b53 |       1114.38        | 0.000111438000000000%  |
| 1037 | 0x41f74fd75402d943124db1a4d8d18fecf4536235 |       1114.38        | 0.000111438000000000%  |
| 1038 | 0x83476a60c17bc0c86d933a7a0157d13d60833250 |       1114.38        | 0.000111438000000000%  |
| 1039 | 0x2f1b878c7fde20a5ca528269cf35a44825e6b03d |       1114.38        | 0.000111438000000000%  |
| 1040 | 0xc7eb98225332512c52d26d7764398225b945b3f0 |       1111.11        | 0.000111111000000000%  |
| 1041 | 0xe6f7cc95126167d580380441e5f288f66ff563d8 |       1111.11        | 0.000111111000000000%  |
| 1042 | 0xe2a44a23dd58f8d01ae20a79500684cff1aeb76b |       1111.11        | 0.000111111000000000%  |
| 1043 | 0x4b5115de485198191c86efc0ab65db01fd3601ea |       1111.11        | 0.000111111000000000%  |
| 1044 | 0xa461b6c77f9c1af732cede665bbdf6859e5c82a0 |       1111.11        | 0.000111111000000000%  |
| 1045 | 0x42bcfc8bdf5b937811f9d3357472ce2eccab72fd |       1109.745       | 0.000110974500000000%  |
| 1046 | 0xab8722c6f0ef7d9b4eae9eb67a9e3af8d55c2a6f |       1106.745       | 0.000110674500000000%  |
| 1047 | 0x60d40b316d64a95e41a9bbaa43648b48a50b244f |         1104         | 0.000110400000000000%  |
| 1048 | 0x640f12c839eecbbc2b206b0bf7c34a5af2784ba6 |  1101.3511887313769  | 0.000110135118873138%  |
| 1049 | 0x3852fa8fe41eb7604c2df9570874fd1bb1462450 |         1098         | 0.000109800000000000%  |
| 1050 | 0x8ef7e5b9755b998c323a445beb5465067c615785 |  1081.4868421052631  | 0.000108148684210526%  |
| 1051 | 0x284c6eabc7d5dc42f9fb163882728c67cf9aabad |  1081.2434210526317  | 0.000108124342105263%  |
| 1052 | 0xb4cbb33e562eb841ef9442cf1870cb49b0c054e1 |  1081.2434210526317  | 0.000108124342105263%  |
| 1053 | 0x347e78fcc5eb19e9c99ee8c8c35af3baea5e6ebb |  1081.2434210526317  | 0.000108124342105263%  |
| 1054 | 0x1d98790dae237911a80cc32e4ec11e74defb15e5 |  1081.2434210526317  | 0.000108124342105263%  |
| 1055 | 0xf1816fb8b560def0ca8ccee20e7370420abc72cd |  1081.2434210526317  | 0.000108124342105263%  |
| 1056 | 0x0aa5e90f45e224b395bc98a9f00368c46312d238 |  1081.2434210526317  | 0.000108124342105263%  |
| 1057 | 0x78527407f826b53469938bfe9bf7f173cad4a631 |  1081.2434210526317  | 0.000108124342105263%  |
| 1058 | 0x9868d4d59b21e4ad5bef911f5e516aae85f1e412 |  1081.2434210526317  | 0.000108124342105263%  |
| 1059 | 0x50a0057f71cce670df84503658862559bfcc3657 |  1081.2434210526317  | 0.000108124342105263%  |
| 1060 | 0xc9ed4813b039314165d3cd78d87b6e5ad0a87437 |  1081.2434210526317  | 0.000108124342105263%  |
| 1061 | 0xa47467efd942dacbf3b0d1d656bc512847e7f4e0 |  1081.2434210526317  | 0.000108124342105263%  |
| 1062 | 0x11dfc9823e963e2c53727a69452cccf77ded1cb3 |  1081.2434210526317  | 0.000108124342105263%  |
| 1063 | 0xfc62a5aaa2b7f389403ee7d3dfaac0b995379e2e |  1081.2434210526317  | 0.000108124342105263%  |
| 1064 | 0xfc1d43f0453c870381dd47aafd577456cd04efcb |  1081.2434210526317  | 0.000108124342105263%  |
| 1065 | 0x31ea0d363a0c5e7180a01e4e34920e64509b45bc |  1081.2434210526317  | 0.000108124342105263%  |
| 1066 | 0x03969da0f3ce4da43ce7480d72d47dabad36dfbf |  1081.2434210526317  | 0.000108124342105263%  |
| 1067 | 0x4186a275bf452533602b751dc4a61b4e69d58334 |  1081.2434210526317  | 0.000108124342105263%  |
| 1068 | 0x9e102a07996d8156086061a4780d52788e3939b0 |  1081.2434210526317  | 0.000108124342105263%  |
| 1069 | 0x0eca7417160767d9f469f43a1162f32214bb5737 |  1081.2434210526317  | 0.000108124342105263%  |
| 1070 | 0x5a1c76f361d057c3ce1e0b96596ab5d3a9af58ba |         1081         | 0.000108100000000000%  |
| 1071 | 0x9f6de4420311a975b612153fe8216feab76423cd |  1064.7940229126173  | 0.000106479402291262%  |
| 1072 | 0x28cf5d9d465dfaf5c616958ef8b23dbee567e2b7 |        1057.8        | 0.000105780000000000%  |
| 1073 | 0x0696d586c891c227dcb69acefb0b36238a24bfa3 |         1053         | 0.000105300000000000%  |
| 1074 | 0x509506c7c53fec0ca5994eb97a67424d797d5a8b |       1043.839       | 0.000104383900000000%  |
| 1075 | 0xc8dc0e7b7458fa7929427f101cbfa43ff452fd19 |         1043         | 0.000104300000000000%  |
| 1076 | 0x8629396e39997886cf31fc77a2761c5a58247268 |       1042.745       | 0.000104274500000000%  |
| 1077 | 0x353d5345a2410ad4da021c267acde38743c1fb72 |       1040.094       | 0.000104009400000000%  |
| 1078 | 0x9b76cc0173b7db66353c8f92d4489e13cda0aa42 |       1040.094       | 0.000104009400000000%  |
| 1079 | 0xf11da5faffa5264b33a8fbd3df761e28f51777fe |       1040.094       | 0.000104009400000000%  |
| 1080 | 0x928db66c72012d13f3d0e21f2edd2fb48e94a112 |       1040.094       | 0.000104009400000000%  |
| 1081 | 0xd868049392e1355cf7b1ba1840e166b51e70a2ff |       1040.094       | 0.000104009400000000%  |
| 1082 | 0x476651c5bc1c7263fc65b5c4142900d407aada66 |       1040.094       | 0.000104009400000000%  |
| 1083 | 0xf1916e25c9fab017b96731862bbac79014965c70 |       1040.094       | 0.000104009400000000%  |
| 1084 | 0x3d4a04f1ec9eeb3b5cbb2e5c9d0310167177be9e |       1040.094       | 0.000104009400000000%  |
| 1085 | 0xe82c20f6911ef8a0af094b2996a1c38f13d8a3a8 |       1040.094       | 0.000104009400000000%  |
| 1086 | 0xf10ba56ee94ac0cedb066aa7e1d69b41c5fd6d27 |       1040.094       | 0.000104009400000000%  |
| 1087 | 0x139cf8a053c27aebd04c475fe52431dd7138159d |       1040.094       | 0.000104009400000000%  |
| 1088 | 0x0dd7eae4678d4a9a8887fdf40e5426053da2b7a6 |       1040.094       | 0.000104009400000000%  |
| 1089 | 0x20198167ac9361e167ad911e26c7d3ab5c5b78a3 |       1040.094       | 0.000104009400000000%  |
| 1090 | 0x51384e26aabacebb2e770cfe0e0f04f2fecb25cc |       1040.094       | 0.000104009400000000%  |
| 1091 | 0x784ff529954ab230c0159d3f2701fa623055ad8a |       1040.094       | 0.000104009400000000%  |
| 1092 | 0xd3e44fd29cc3bbee78471275abc56e9948f6482c |       1040.094       | 0.000104009400000000%  |
| 1093 | 0x55f4e638bec44ac308f1d0ed3df98a1009a1fec3 |       1040.094       | 0.000104009400000000%  |
| 1094 | 0xd42f5c86fd3802d0554cf28e725d4ac3f8d84f08 |       1040.094       | 0.000104009400000000%  |
| 1095 | 0xe59c265a2d56174b0b61936ba23fa00d4fef836b |       1040.094       | 0.000104009400000000%  |
| 1096 | 0xb18233098619808b0fb1182e468f17a189d21f8d |       1040.094       | 0.000104009400000000%  |
| 1097 | 0x495111562f0ec7438f9cb94c5556e19538d3be3b |       1040.094       | 0.000104009400000000%  |
| 1098 | 0x04af821612d66726d884407b8b5dd6fe44eb9c97 |       1040.094       | 0.000104009400000000%  |
| 1099 | 0xeae3bd7a570e50390192d4c45328aeb253aa71d6 |       1040.094       | 0.000104009400000000%  |
| 1100 | 0x518af9e01529f46b2f8e15019585697678c2280a |       1040.094       | 0.000104009400000000%  |
| 1101 | 0x05b2a4dfa50c639806f6a94a025b51dd449b8036 |       1040.085       | 0.000104008500000000%  |
| 1102 | 0xafe63e85caedfa95fcef5a960d2065f34b78c63a |        1039.8        | 0.000103980000000000%  |
| 1103 | 0x38310e32f702d95c78f678df4b68eb05cec5dc09 |        1039.8        | 0.000103980000000000%  |
| 1104 | 0x1e7e4b0ddbf3406b9d3362d2901dc20d63814d84 |        1039.8        | 0.000103980000000000%  |
| 1105 | 0xbe878c39929ed3e79a9fff31a4415da9a45fa73c |        1039.8        | 0.000103980000000000%  |
| 1106 | 0x0b96e48e6a823d9acf87ae4f6fd1eab90a82c85a |        1039.8        | 0.000103980000000000%  |
| 1107 | 0x27899b4d431ad8bab8470da8a2786c5356bebc6a |        1039.8        | 0.000103980000000000%  |
| 1108 | 0x90a9283efc05b78382d1932a8f0303d3b573a35a |        1039.8        | 0.000103980000000000%  |
| 1109 | 0x7582d0b7a150f6227b447a0f282bff612f0f4b3e |        1039.8        | 0.000103980000000000%  |
| 1110 | 0x28c72498c378842fb39405dd2b193ee00c60f988 |        1039.8        | 0.000103980000000000%  |
| 1111 | 0x0c229880d84aa881403dc20515ff7629275d5549 |        1039.8        | 0.000103980000000000%  |
| 1112 | 0x37373e4ba4d8a6a98e3f84c8667a81b80d3d8439 |        1039.8        | 0.000103980000000000%  |
| 1113 | 0x0073bdb0b7967f8b8f2abbc9e822ff7eec0c4dc3 |        1039.8        | 0.000103980000000000%  |
| 1114 | 0x3dd5ca55a0ddc59432f449a7b1578c2c0ff8937b |        1039.8        | 0.000103980000000000%  |
| 1115 | 0xd60d8196aab21798fc40eaf13a4180d02949de91 |        1039.8        | 0.000103980000000000%  |
| 1116 | 0x77c2f6690168a15802f3a29cb18362c8bc8479f5 |        1039.8        | 0.000103980000000000%  |
| 1117 | 0xfa1fe308a3d99c2b6a6bb73eddcf7c550dec7b39 |        1039.8        | 0.000103980000000000%  |
| 1118 | 0x3fcf31c6a3c6fa2e1a55e726b1224fa8a10b86bf |        1039.8        | 0.000103980000000000%  |
| 1119 | 0xd7a29c5b40077a8ef82681ee2c9124a9575554d4 |        1039.8        | 0.000103980000000000%  |
| 1120 | 0xd1db98c9ec07ed7a9cb3ec5b63520f853919e661 |        1039.8        | 0.000103980000000000%  |
| 1121 | 0xe8a25d01ae203ff61a2973d145998d41c722fc26 |        1039.8        | 0.000103980000000000%  |
| 1122 | 0x4a83a038d7278df1826a9a3ab6391c02661306a4 |        1039.8        | 0.000103980000000000%  |
| 1123 | 0xd8a7a2b86f5fe23ecbaceb3f807b8ff033136a53 |        1039.8        | 0.000103980000000000%  |
| 1124 | 0x7b8d49fa5d633b8db1ecf80d9ad726b2e6c64367 |        1039.8        | 0.000103980000000000%  |
| 1125 | 0x2e56e8c1ffdbd49433b4618949eecb0ff93466e1 |        1039.8        | 0.000103980000000000%  |
| 1126 | 0x700e8f6cc5bd5c87e16c0a0548d426e27114d4cd |        1039.8        | 0.000103980000000000%  |
| 1127 | 0x1ac5ac44b5ddc7ae9a0d4db12c3d257446e8d4e0 |        1039.8        | 0.000103980000000000%  |
| 1128 | 0x7d84d67e1733ea0a4957636c08875e20b895a04f |        1039.8        | 0.000103980000000000%  |
| 1129 | 0x99b2b5fcf12e9ea4d91f56748f3eb68034d93720 |        1039.8        | 0.000103980000000000%  |
| 1130 | 0xc4da1707a7a16cf4ac15d75d6a49a684b23ee1e4 |        1039.8        | 0.000103980000000000%  |
| 1131 | 0x98412cf711799c64eb0d049de88db24d1de0822e |        1039.8        | 0.000103980000000000%  |
| 1132 | 0x0637d96a338420db5c11d63359738f078f198547 |        1039.8        | 0.000103980000000000%  |
| 1133 | 0x444856e54d58c677c6cf9c3a764cfa80d7a0e537 |        1039.8        | 0.000103980000000000%  |
| 1134 | 0x5de902252dee3ff9ac9730461c9c14552ae5fb0c |        1039.8        | 0.000103980000000000%  |
| 1135 | 0x0b6ed09170ea1f2fb295eca268be2b0ed025b507 |        1039.8        | 0.000103980000000000%  |
| 1136 | 0xd19bd1ab686c50930a9f5840bc42e06f882fe4c2 |         1039         | 0.000103900000000000%  |
| 1137 | 0x9d3f56186ce4ba86214ae9127e07491f2449d698 |         1036         | 0.000103600000000000%  |
| 1138 | 0x1bc73fe1e177c1fd770e3283ea7b73ec966a782c |  1028.2104618363355  | 0.000102821046183634%  |
| 1139 | 0xa20cab0401d639bb0fbb05bcb3a5fb18a789e391 |       1012.745       | 0.000101274500000000%  |
| 1140 | 0xc3c586d487e76e3301a32cae0117b5516e5389b1 |       1012.745       | 0.000101274500000000%  |
| 1141 | 0xafa1132750e70702ee7d1a6d178d411af16fcb22 |       1005.745       | 0.000100574500000000%  |
| 1142 | 0x7b4e803dbea5d60483eb83c1a87d4c64c9a95a49 |  1002.9395965369995  | 0.000100293959653700%  |
| 1143 | 0x00f630965f882298219edbb1b96e0409ec6c8698 |       1001.745       | 0.000100174500000000%  |
| 1144 | 0xba7bec49f858a86afe2327f45d4de5aa04c33ae8 |         1000         | 0.000100000000000000%  |
| 1145 | 0x21974beac80bc83b5bac2fca6a8d23b02017a4ab |         1000         | 0.000100000000000000%  |
| 1146 | 0x51f94169430d582f65f40f91b1cb5d171b6482fa |         1000         | 0.000100000000000000%  |
| 1147 | 0xc556d1f0678133e4a2d52bedd4e3e909ef810b06 |         1000         | 0.000100000000000000%  |
| 1148 | 0x9a08ac4ed619328e3cb9c428f7b4301413d39b4e |         1000         | 0.000100000000000000%  |
| 1149 | 0xf859403f438fbea61fe14ee176ce6532c85e5c4d |        997.78        | 0.000099778000000000%  |
| 1150 | 0xdb66768419c40e56e04ea62105a7b39307acd3fc |        989.8         | 0.000098980000000000%  |
| 1151 | 0x203feebcf868aecd8fdd4169e4888fd425b34430 |       988.745        | 0.000098874500000000%  |
| 1152 | 0x43e20724577ad7d6e28b2722322ee2c89fa9c761 |         988          | 0.000098800000000000%  |
| 1153 | 0xeac12c00079af6cff651e4aa549805dc0b3586dc |         975          | 0.000097500000000000%  |
| 1154 | 0x4448755f25ed54883848a75f51bb196887341a3c |         975          | 0.000097500000000000%  |
| 1155 | 0x2693d2e5df4af75bf47c94174d9fe13c4389ca8a |         975          | 0.000097500000000000%  |
| 1156 | 0x53f95f79fc93cfde0a4942afda17a814d41ce33b |         972          | 0.000097200000000000%  |
| 1157 | 0xcb13ded4ed645a3546524cb36efae78c5c8fb0ac |   968.56051993579    | 0.000096856051993579%  |
| 1158 | 0x229d70158ac1fbb84187a10d1744f8f4713295a6 |       961.3393       | 0.000096133930000000%  |
| 1159 | 0xc1fa56961e33755aa4dc4b930b1a23f45f56ab22 |         961          | 0.000096100000000000%  |
| 1160 | 0x05131faf0f68642cba5ea391303317573e901191 |       953.4195       | 0.000095341950000000%  |
| 1161 | 0x8ec82a96c04dbd14bf9e5b61ad7f81ee1893328f |  950.0998464234738   | 0.000095009984642347%  |
| 1162 | 0x255721257b503cb4bd6c0bff39340a585a27b843 |       942.745        | 0.000094274500000000%  |
| 1163 | 0x7d5b2ae4815f2eec70802a51f867dbab3e10d18f |         913          | 0.000091300000000000%  |
| 1164 | 0x5ca3a5c09c556a508940b9bfb08c7daf4d8bcec1 |  909.0143816939955   | 0.000090901438169400%  |
| 1165 | 0xf9696dbbd77c508bbfe5ff2e20272387b1ad530a |         900          | 0.000090000000000000%  |
| 1166 | 0xe3d3e5fbd35ddbb7ae8229c9b48669e0d87ff1f6 |        888.89        | 0.000088889000000000%  |
| 1167 | 0x911338e53fa78832b50e042f1c4bd5e712c4ffb5 |  876.6719260470785   | 0.000087667192604708%  |
| 1168 | 0x794c116f2dfd4050197e3e816075522ee3bdd732 |         870          | 0.000087000000000000%  |
| 1169 | 0x83a2de08b26ab319fbd417af49e4dda97e1990c4 |       867.537        | 0.000086753700000000%  |
| 1170 | 0x0b770f824197b38ee41653b4da09b7928c02dd77 |       866.745        | 0.000086674500000000%  |
| 1171 | 0x1570909b5592da6229c91175954ae44e2361eb4d |       866.745        | 0.000086674500000000%  |
| 1172 | 0x6c9c446167d56a345b6d47e2ddeef558983351b8 |       866.745        | 0.000086674500000000%  |
| 1173 | 0x9abcdb8d1fcdb473bc7f4d5f49dd77e38aed5957 |       866.745        | 0.000086674500000000%  |
| 1174 | 0x5b5433e9f7f5e5f6febef055e3d22d6779b15822 |       866.745        | 0.000086674500000000%  |
| 1175 | 0x3bd4bdcb7e9148fd14aad842bcdb80be869b9a57 |       866.745        | 0.000086674500000000%  |
| 1176 | 0x8915f658e222e6b39cf2e635ecd05c765a2363d5 |       866.745        | 0.000086674500000000%  |
| 1177 | 0x26e7f5f193354b22da271a57433acadab2c79480 |       866.745        | 0.000086674500000000%  |
| 1178 | 0xe3bb932257731a42bf68384c8a9f07fd7faea9b3 |       866.745        | 0.000086674500000000%  |
| 1179 | 0x72c1743fa6cc3a1c4ae9928b9866e14223962a9f |       866.745        | 0.000086674500000000%  |
| 1180 | 0x078cc4caa131eb9d6d3e31847946d5f37fd3f58b |       866.745        | 0.000086674500000000%  |
| 1181 | 0xa1dd4529137e7f7651022be50a1868d0ce0bf661 |       866.745        | 0.000086674500000000%  |
| 1182 | 0xebb2f7c68eea0f54a05031e7ff65f23856bfbbdd |       866.745        | 0.000086674500000000%  |
| 1183 | 0xac4e54e6573a61e29c9bd288f8c4ebaaec4306a3 |       866.745        | 0.000086674500000000%  |
| 1184 | 0x7220fd105d5caf62b549a04c146690810f22454a |       866.745        | 0.000086674500000000%  |
| 1185 | 0x91695053c8e56e550f21dd40717ee5548799bbde |       866.745        | 0.000086674500000000%  |
| 1186 | 0xf132423e3c9259cb45295d49f35bd30d401ca0e5 |       866.745        | 0.000086674500000000%  |
| 1187 | 0x1f9b1b84fe59fce1dba1ac2542c725bf23215f22 |       866.745        | 0.000086674500000000%  |
| 1188 | 0x2a9086e04bcd713b352819aa0a8a4298c69e3e27 |       866.745        | 0.000086674500000000%  |
| 1189 | 0x999518642fb4fc3f7b41b56f7b0eae9904aceed8 |       866.745        | 0.000086674500000000%  |
| 1190 | 0xd4f71fead6a42c4dd7e15e8b016c8c462c95a902 |       866.745        | 0.000086674500000000%  |
| 1191 | 0x63268b1a41d279bcdf6bca3aac6a80778f526642 |       866.745        | 0.000086674500000000%  |
| 1192 | 0xef01bdabfd8a8d8ca0aa0f3c9e43f0836e82352a |       866.745        | 0.000086674500000000%  |
| 1193 | 0x1c9ca50271e2ad6123c7d53845de6e2a80a7cfcc |       866.745        | 0.000086674500000000%  |
| 1194 | 0x2f215ff08aa8ce865c1de53e2d92673f09ef1dbb |       866.745        | 0.000086674500000000%  |
